mission_id,scenario,seed,spawn_index,target_speed_ms,duration_s,attack,attack_start_s,attack_channels,attack_mode,naive_bias_lat_m,naive_bias_lon_m,naive_noise_std_m,naive_bias_lat_start_m,naive_bias_lon_start_m,naive_bias_lat_step_m,naive_bias_lon_step_m,naive_bias_psi_start_deg,naive_bias_psi_step_deg,naive_bias_v_start_mps,naive_bias_v_step_mps,attack_acc_delay_s,attack_v_replay_lag_s,attack_gyro_dos,attack_v_dos
M0864,S3,20260870783294,41,6.16,253.6,enable,218.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.17,5.72,zero,disable
M0865,S3,20260870783295,56,8.62,87.4,enable,65.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.31,5.64,zero,disable
M0866,S3,20260870783296,33,6.37,279.9,enable,217.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.73,3.7,zero,disable
M0867,S3,20260870783297,26,7.74,103.6,enable,91.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.46,3.79,freeze,disable
M0868,S3,20260870783298,102,6.87,246.4,enable,198.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.79,2.92,zero,disable
M0869,S3,20260870783299,4,7.6,74.1,enable,65.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.67,7.57,freeze,disable
M0870,S3,20260870783300,131,6.04,171.7,enable,129.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.76,4.75,zero,disable
M0871,S3,20260870783301,14,6.1,279.8,enable,203.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.58,5.4,freeze,disable
M0872,S3,20260870783302,149,8.88,265.0,enable,195.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.68,2.22,zero,disable
M0873,S3,20260870783303,139,8.46,86.2,enable,63.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.54,5.39,zero,disable
M0874,S3,20260870783304,8,6.75,290.1,enable,211.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.05,3.98,zero,disable
M0875,S3,20260870783305,71,9.12,87.2,enable,76.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.16,5.68,freeze,disable
M0876,S3,20260870783306,19,6.27,210.0,enable,173.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.09,3.07,zero,disable
M0877,S3,20260870783307,71,9.69,227.7,enable,170.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.48,6.64,zero,disable
M0878,S3,20260870783308,56,7.93,196.6,enable,142.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.57,2.73,freeze,disable
M0879,S3,20260870783309,28,9.57,236.4,enable,200.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.58,5.65,zero,disable
M0880,S3,20260870783310,119,8.24,143.9,enable,128.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.68,7.66,freeze,disable
M0881,S3,20260870783311,75,10.0,131.5,enable,116.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.47,2.84,freeze,disable
M0882,S3,20260870783312,45,7.27,94.4,enable,83.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.02,2.33,zero,disable
M0883,S3,20260870783313,21,7.66,205.2,enable,157.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.52,6.0,zero,disable
M0884,S3,20260870783314,142,7.81,207.9,enable,182.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.13,2.93,freeze,disable
M0885,S3,20260870783315,29,6.72,247.7,enable,185.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.66,4.92,zero,disable
M0886,S3,20260870783316,59,8.37,76.0,enable,58.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.84,7.94,freeze,disable
M0887,S3,20260870783317,132,9.27,279.9,enable,242.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.58,5.93,zero,disable
M0888,S3,20260870783318,50,8.47,131.1,enable,96.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.22,5.06,freeze,disable
M0889,S3,20260870783319,147,8.98,180.4,enable,153.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.23,6.27,freeze,disable
M0890,S3,20260870783320,84,8.8,254.0,enable,210.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.44,5.8,freeze,disable
M0891,S3,20260870783321,151,8.26,104.6,enable,80.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.59,6.76,freeze,disable
M0892,S3,20260870783322,117,9.85,190.9,enable,139.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.64,2.38,zero,disable
M0893,S3,20260870783323,39,8.3,71.9,enable,50.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.61,7.43,zero,disable
M0894,S3,20260870783324,109,8.59,166.3,enable,120.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.79,6.51,freeze,disable
M0895,S3,20260870783325,78,8.11,216.2,enable,157.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.87,freeze,disable
M0896,S3,20260870783326,143,6.87,92.0,enable,82.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.99,zero,disable
M0897,S3,20260870783327,30,7.3,110.4,enable,84.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.83,2.61,zero,disable
M0898,S3,20260870783328,43,6.11,66.8,enable,58.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.48,7.52,zero,disable
M0899,S3,20260870783329,105,6.14,234.0,enable,184.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.14,7.18,zero,disable
